job_ID,job,location,company_id,company_name,work_type,full_time_remote,no_of_employ,no_of_application,posted_day_ago,alumni,Hiring_person,linkedin_followers,hiring_person_link,job_details
3471883751,Shopify Developer,"Noida, Uttar Pradesh, India",,Unitalks Technologies,Remote,Full-Time,11-50 Employees,22,10 Hours,Unknown,Yamini Gupta,"4,780 Followers",Https://Www.Linkedin.Com/In/Yamini-Gupta-2B7237216,"About The Job Create An Engaging And Knowledgeable Online Shopify Store To Increase Sales And Revenuecreate Bespoke Shopify Themes And Change Pre-Existing Templates Per Pre-Defined Brand Guidelinesbe An Expert In All Aspects Of The Ecommerce Platformwork With The Ux And Ui Design Teams To Create Unique, Strong, And Inventive Front-End User Experiencesensure A Smooth Connection With Marketing Tools, Platform Apis, And Shopify Apps To Optimise The Shop For Overall Efficiency And Functionalitytest And Debug Websites Regularly To Improve Performancebased On Their Findings, They Provide Technical Support And Coordination, Protecting Enterprises Against Failureincrease Conversion Rates By Optimising Your Website"
3467390929,Data Engineer,"Gurugram, Haryana, India",,Renew Power,On-Site,Full-Time · Mid-Senior Level,"501-1,000 Employees · Renewable Energy Semiconductor Manufacturing",111,5 Hours,4 Company Alumni,Neha Yadav,"198,797 Followers",Https://Www.Linkedin.Com/In/Neha-Yadav-Ba653284,"About The Job About The Organizationfounded In 2011, Renew Power Is A Leading Renewable Energy Company In India And 10Th Largest In Terms Of Operational Capacity, Globally. A Nasdaq Listed Company Under Ticker Rnw; Renew Develops, Builds, Owns, And Operates Utility-Scale Wind Energy Projects, Utility-Scale Solar Energy Projects, Utility Scale Firm Power Projects, And Distributed Solar Energy Projects. With A Total Capacity Of More Than 10Gw (Including Projects In Pipeline), Renew Power’S Solar And Wind Energy Projects Are Spread Across 110+ Sites, With A Presence Spanning 8 States In India, Contributing To 1.4% Of India’S Power Capacity. Consequently, This Has Helped To Avoid 0.5% Of India’S Total Carbon Emissions And 1.1% India’S Total Power Sector Emissions. In 10 Years Of Its Operation, Renew Power Has Generated Almost 1 Lakh Jobs, Directly And Indirectly.Renew Has Achieved Market Leadership In The Indian Renewable Energy Industry Against The Backdrop Of The Government Of India’S Policies To Promote Growth Of This Sector. Renew’S Current Group Of Stockholders Contains Several Marquee Investors Including Goldman Sachs, Cpp Investments, Abu Dhabi Investment Authority, Gef Sacef And Jera.Its Mission Is To Play A Pivotal Role In Meeting India’S Growing Energy Needs In An Efficient, Sustainable, And Socially Responsible Manner. Renew Power Is Committed To Providing Clean, Safe, Affordable, And Sustainable Energy For All And Has Been At The Forefront Of Leading Climate Action In India. Job Purposerenew Power Is World’S First Renewable Energy Company To Be Recognized As A Lighthouse By World Economic Forum. The Company Has Been Recognized For Adoption Of 4 Ir Technologies To Achieve Growth That Is Not Only Profitable, But Also Sustainable. Renew Digital (“Red.”) Has Been Instrumental In This. Red. Consistently Work Towards Development Of New Advance Analytic, Ai And Machine Learning Models That Could Lead To Tangible Business Value To The Organization. As A Data Engineer In Red. You Will Help In Developing High Performance & High Scalability Enterprise Applications Using One Or More Leading Cloud Platforms Across Saas And Paas. You Will Be Working Closely With The Data Architects To Jointly Develop The Data Architecture, Ensure Security And Maintenance. Your Role Involves Diagnosis Of Existing Architecture And Data Maturity And Help The Organization In Identifying Gaps And Possible Solutions. You Will Also Work With Data Scientists And Business Leadership To Develop Data Pipelines For Data Science Models. Your Work Will Involve High Level Of Interface With Business Heads And Corporate Leadership. Profile & Eligible Criteria2 To 7 Years Of Demonstrable Experience Designing Technological Solutions To Complex Data Problems, Developing & Testing Modular, Reusable, Efficient And Scalable Code To Implement Those Solutions 1. Understand, Implement, And Automate Etl Pipelines With Better Industry Standards2. Identify, Design, And Implement Internal Process Improvements: Automating Manual Processes, Optimizing Data Delivery, Design Infrastructure For Greater Scalability, Etc3. Developing, Integrating, Testing, And Maintaining Existing And New Applications4. Design, And Create Data Pipelines (Data Lake / Data Warehouses) For Real World Energy Analytical Solutions5. Expert-Level Proficiency In Python (Preferred) For Automating Everyday Tasks6. Strong Understanding And Experience In Distributed Computing Frameworks, Particularly Spark, Spark-Sql, Kafka, Spark Streaming, Hive, Azure Databricks Etc7. Limited Experience In Using Other Leading Cloud Platforms Preferably Azure.8. Hands On Experience On Azure Data Factory, Logic App, Analysis Service, Azure Blob Storage Etc.9. Ability To Work In A Team In An Agile Setting, Familiarity With Jira And Clear Understanding Of How Git Works10. Bachelor'S Degree In Computer Science, Engineering, Mathematics Or Statistics11. Master'S Degree Preferred Main Interfaces1. The Role Would Require Extensive Internal Interfacing With A Tech Lead, Senior Data Scientists, And Business Leadership."
3472504791,Tableau (Apl),"Noida, Uttar Pradesh, India",,Escalent,Unknown,Full-Time,"501-1,000 Employees · Market Research",36,9 Hours,3 Company Alumni,Unknown,Unknown,Unknown,"About The Job Who We Are Escalent Is An Award-Winning Data Analytics And Advisory Firm That Helps Clients Understand Human And Market Behaviors To Navigate Disruption. As Catalysts Of Progress For More Than 40 Years, Our Strategies Guide The World’S Leading Brands. We Accelerate Growth By Creating A Seamless Flow Between Primary, Secondary, Syndicated, And Internal Business Data, Providing Consulting And Advisory Services From Insights Through Implementation. Based On A Profound Understanding Of What Drives Human Beings And Markets, We Identify Actions That Build Brands, Enhance Customer Experiences, Inspire Product Innovation And Boost Business Productivity. We Listen, Learn, Question, Discover, Innovate, And Deliver—For Each Other And Our Clients—To Make The World Work Better For People. Why Escalent? Once You Join Our Team You Will Have The Opportunity To... Access Experts Across Industries For Maximum Learning Opportunities Including Weekly Knowledge Sharing Sessions, Linkedin Learning, And More.Gain Exposure To A Rich Variety Of Research Techniques From Knowledgeable Professionals.Enjoy A Remote First/Hybrid Work Environment With A Flexible Schedule.Obtain Insights Into The Needs And Challenges Of Your Clients—To Learn How The World’S Leading Brands Use Research.Experience Peace Of Mind Working For A Company With A Commitment To Conducting Research Ethically.Build Lasting Relationships With Fun Colleagues In A Culture That Values Each Person. Role Competencies Analytical Thinking: Applies Broad Analysisanalytical Thinking: Analyses Complex Situationsattention To Detail: Proposes Tools And Methods To Ensure Accuracy When Completing Complex Tasksbusiness Needs Analysis: Basic: Demonstrates Basic Knowledge And Ability And, With Guidance, Can Apply The Competency In Common Situations That Present Limited Difficulties.Managing Project Execution: Applies Competency In New Or Complex Situations And Advises Others.Teamwork: Proactively Assists And Involves Others Goals Create Intuitive Tableau Dashboardscoordinate With The Client For The Business Problemsautomate Data Streams To Get Data To The Tableau Backend Core Skills Advanced Knowledge Of Tableau Developmentexperience In Preparing Reports Using Various Visualization And Data Modelling Methodexperience In Working On Complex Backend Models And Data Queriesexperience In Defining Access Controls And Implement Security Measures Whenever Requiredexpertise To Create Wireframes With A Focus On End-User Experience, And Visibilityability To Solve Any Data Or Performance Issues Related To Workbooks And Data Sourcesexperience In Connecting Tableau To Multiple Data Sourcesexperience In Connecting Tableau To Data Sources Vis Python Queries, Etc. Good To Have Knowledge Of Pythonknowledge Of Sql Experience Duration 3-4 Years In Building Tableau Dashboards1-2 Years In Python And Sql (Good To Have)1-2 Years In Project Management"
3470730035,Data Engineer (Python),"Gurugram, Haryana, India",,Mobile Programming Llc,On-Site,Full-Time,"1,001-5,000 Employees",44,20 Hours,5 Company Alumni,Ajay Tanwar,"269,349 Followers",Https://Www.Linkedin.Com/In/Ajay-Tanwar-8081B3251,About The Job Data Engineer (Python) Experience:- 5 Years Location:- Gurugram Required Skill Set:- Python + Pyspark + Scala + Aws/Azure/Gcp Job Description:- Required Skills:- * Good Working Experience On Python - Primary Skill* Good Knowledge Of Pyspark (Very Important) Or Spark.* Good Understanding Of Data Structure (Very Important).* Knowledge Of Scala (Can Be Ignored If Py Spark And Other Skill Sets Match).* Good To Have Knowledge Of Any Cloud - Aws/Azure/Gcp
3467389209,Python Data Engineer,"Hyderabad, Telangana, India",,Tezra,Remote,Full-Time,11-50 Employees,29,6 Hours,Unknown,Sunil Kumar,"6,311 Followers",Https://Www.Linkedin.Com/In/Sunil-Kumar-82254B173,"About The Job Hiring Python Data Engineer For One Of The Leading Cmm Level5 Mnc Company Headquartered In U.Srole: Data Engineerexperience: 7-10 Yearslocation: Permanent Wfhwork Timing: 1Pm - 10Pm Interested Candiadates Send Your Resume To Sunil@Tezra.In Skills: 7+ Years Of Relevant Work Experience In Software Development.Working Experience With Python, Pyspark, Any Relational Dbms (Microsoft Sql Server/Mysql/Postgres), And/Or Database Warehouses (Such As Amazon Redshift/Snowflake/Bigquery).Experience Working With Apis.Knowledge Of Cloud-Based Technologies, Preferably Awsmust Have Been Involved In Code Review Process, Preparing Technical Documentation, Architecture Diagrams.Handson Experience Designing, Developing Applications In Any Of The Cloud Platform Preferably - Aws.Experience Working In An Agile Development Environment And With Project Management Tools Such As Jira. Ability To Document Sdks And Libraries And Articulate Technical Information Efficiently.Strong Team Player And Be Able To Work With Customers And Multiple Teams During Integration Projects.Strong Written And Verbal English Skills, With The Ability To Communicate Clearly With The Team And Clients. Solid Analytical, Problem Solving And Decision-Making Skills."
3473305093,Zoho Developer,India,,Grow Your Staff,Remote,Contract,201-500 Employees,4,1 Hour,Unknown,Arjun Reddy,"99,201 Followers",Https://Www.Linkedin.Com/In/Arjun-Reddy-Gys,"About The Job Growyourstaff Is Looking For A Zoho Developer For A Networking Solutions Company In London. The Position Is A Temporary Contract-Based Remote Opportunity. The Role Will Have Excellent Growth Opportunities. You Will Be Directly Working With The Client From 1 Pm - 10 Pm Ist (Monday To Friday) Experience Required- 5-8 Yearsctc- 11-20 Lpa About The Client The Client Is A Specialist Supplier Of Compatible Fiber Optic Transceivers And Related Networking Solutions Products In London. With Access To Over Millions Of Products, They Supply Network Resellers, Distributors, And Manufacturers Across The World. They Are Looking For A Zoho Platform Developer Who Is Proficient In Writing Custom Functions And Creating And Implementing The Smooth Processes Of The Zoho Applications. If You Enjoy Working In A Fast-Paced Environment And Taking Initiative Toward Zoho Platforms, This Is The Right Opportunity For You! Responsibilities Handling Various Responsibilities In Zoho One Applications Such As:Zoho Crm: Fix Functionalities, Set Up Email Functions, Create Dashboards & Reportszoho Inventory: Customise Functions For Stock Managementzoho Social & Marketing Automation & Salesiq: Fix And Improve Integration With Social Platforms, And Websiteszoho Campaigns: Set Up Campaigns With Zoho Crmusing Sdlc Methodology In Software Developmentmanaging Different Projects, And Coordinating With The Operations Manager. Requirementsexperience In Building Requirements Using Zoho Custom Functions, With A Deep Understanding Of The Followingjavascriptvb Script Jqueryruby On Railshtml5Third-Party Rest Apisga4 Qualifications Be / Mca / B.Tech - It Graduate Or Equivalent Is Preferred5 Years+ Experience In Zoho Application Developmentstrong Understanding Of Zoho Crm And Other Zoho Productsexperience In Microsoft Office And Excel Is A Prerequisitegood Interpersonal, Communication, And Collaboration Skills Benefitspermanent Work From Home Working Environmentlimitless Merit-Based Career Opportunities Follow Us On Instagram For Updates: Https://Www.Instagram.Com/Growyourstaff/"
3467376975,Salesforce Cpq Developer(Looking For Only Immediate Joiners),"Hyderabad, Telangana, India",,Valuelabs,Remote,Full-Time · Mid-Senior Level,"5,001-10,000 Employees · It Services And It Consulting",19,7 Hours,105 Company Alumni,Venkatesh Chittimalla,Unknown,Https://Www.Linkedin.Com/In/Venkatesh-Chittimalla-6027A3B1,"About The Job Dear All,Greetings..!!!!!! We Are Hiring For Salesforce Cpq Developer For Hyderabad Location / Wfh, Permanent Opportunity. Interested Candidates Please Share Me Your Updated Resume To Venkatesh.Ch@Valuelabs.Com Role: Salesforce Cpq Developerwork Location: Hyderabad / Remoteexperience:4.6 Years - 7 Yearsduration: Long Term Required Skills:Salesforce Vlocity Developer: • Hands Of Experience In Salesforce Vlocity, Cpq, Salesforce Administrator And Java Scripting • Experience In Salesforce Crm, Apex, Visualforce, Apis, Sales Cloud And Lightning Experience A Plus • Possess A Deep Understanding Of Multiple Environments, Patterns, And Languages, Especially Xml, Html, Sql, Javascript, Json, And Css • Familiar With A Variety Of Development Tooling, Including Force.Com Ide, Soql, Jira And Others • Has Experience In Integrating With Various External Systems Via Api Best Regards,Venkateshsenior Executive"
3471880568,Golang Developer,"Delhi, India",,Optimal Virtual Employee,Remote,Full-Time,201-500 Employees,14,10 Hours,Unknown,Dharmesh Shah,"23,377 Followers",Https://Www.Linkedin.Com/In/Otsdharmeshshah,"About The Job The Ideal Candidate Will Be Responsible For Conceptualizing And Executing Clear, Quality Code To Develop The Best Software. You Will Test Your Code, Identify Errors, And Iterate To Ensure Quality Code. You Will Also Support Our Customers And Partners By Troubleshooting Any Of Their Software Issues. Responsibilitiesdetect And Troubleshoot Software Issueswrite Clear Quality Code For Software And Applications And Perform Test Reviewsdevelop, Implement, And Test Apisprovide Input On Software Development Projects Qualificationscomfort Using Programming Languages And Relational Databasesstrong Debugging And Troubleshooting Skills5+ Years' Of Development Experience Skill Set: Strong Knowledge On Golang Strong Knowledge Working On Databases. Solid Experience In Building Api'S Using Technologies Like Golang,Nodejs Should Have Strong Knowledge Of Cloud Service Like Aws. Knowledge Of Securing The Api'S (Jwt, Oauth Etc.). Should Have Experience Using Cicd Process And Tools. Should Be Able To Write Automated Test Cases. Better Understanding Of Microservices Architecture. Should Be Able To Build Chatbots, Text Translation, Api'S Etc. Using Aws Services. Should Have Better Knowledge Of Openshift Good Knowledge Of Git. For Sharing Profile : Anuradha@Optimalvirtualemployee.Com Immediate Joinerswork From Home"
3470733079,"Sap Customer Data Cloud ""Business Analyst Technical""","Bengaluru, Karnataka, India",,Mobile Programming Llc,On-Site,Full-Time,"1,001-5,000 Employees",13,20 Hours,5 Company Alumni,Unknown,"269,352 Followers",Unknown,"About The Job Sap Customer Data Cloud ""Business Analyst Technical"" Experience:- 4-6 Years Location:- Bengaluru Job Description:- Sap, Raas Module, Screen Set, Gigyas Rest Apis, Dataflows, Session Management, Javascript, Html, Jira, Confluence, Responsibilities:-  Responsible For Sap Cdc For B2B And B2C Best Practices. Experience In Sap Customer Data Cloud Gigya With Knowledge Of Raas Module, Screen Set, Gigyas Rest Apis, Dataflows, Session Management. Responsible For Account Schema Creation, For Screens With Multiple Language, Additiona Logic In Screen-Set. Responsible For Working On Hosted Pages. Should Be Able To Handle Dataflow For Import And Export Of Customer Data From Gigya. Knowledge On Webhooks, Its Validation Using Jwt And Testing It In Sap Cdc; Experience In Handling The Administrators, Permission Group, Sso And Site Group. Experience In Integration Of Sap Cdc With Upstream And Downstream System With Middleware Like Sap Cpi, Mulesoft Etc. Should Have Experience Working In Javascript, Html, Managing Api Calls Responsible For Supporting The Sap Cdc Integration Via Rest Apis Or Screen Sets. Responsible For Configuring And Developing Custom Reports. Experience In Integration Of Sap Cdc With Upstream And Downstream System With Middleware Like Sap Commerce, Websites, Sap Cpi, Sap R3, Sap S4 Etc. Driving The Estimation Process With The Development And Quality Representatives. Experience In Working With Atlassian Toolsets (Jira, Confluence) Experience In Agile/Scrum Methodology And Working, Sprint Planning, Burn-Down Chart And Other Aspects. Personal Requirements:-  4 To 6 Years Of Work Experience As Sap Cdc Consultant For Sap Cdc Implementation Projects. Excellent Interpersonal And Communication Skills Demonstrated Ability To Develop And Mentor Creative Graduation And Above Analytical And Logical Thinking, Independent Thinker. Ability To Take Initiative And Overcome Obstacles Deadline-Driven, Self-Organized And Able To Multitask Self-Learner And A Problem Solver. Excellent Verbal And Written Skills In English"
3467389203,Quickbase Developer,"Hyderabad, Telangana, India",,Eclatprime Digital,On-Site,Full-Time,51-200 Employees,2,6 Hours,2 Company Alumni,Prithvi Pragallapati,"4,859 Followers",Https://Www.Linkedin.Com/In/Prithvipragallapati,About The Job Requirements:The Candidate Should Have A Wide Experience In Quickbase Development3+ Years' Of It Experience2+ Years' Of Relevant Experience
3472521028,Vlocity Developer - (Freelancer),India,,Cloudtrilogy,Remote,Contract,51-200 Employees,8,9 Hours,Unknown,Unknown,928 Followers,Unknown,About The Job Location : Remote3+ Years Of Experience In Custom Application Development Across The Full Software Development Lifecycle.2+ Years Of Experience Working On Salesforce (Sales Cloud & Service Cloud) Enterprise Integrations.Salesforce.Com Certified Developersalesforce.Com Certified Administrator Is A Plusvlocity Certified Platform Developer1+ Years Of Experience With Vlocity Implementation Is A Plus2+ Years Of Experience With The Salesforce Lightning Platform.
3467828023,Data Engineer,"Bengaluru, Karnataka, India",,Stackgenie,Hybrid,Full-Time,1-10 Employees,32,2 Hours,1 Company Alumni,Ebin Babu ⎈,Unknown,Https://Www.Linkedin.Com/In/Ebin-Babu,"About The Job We Are Seeking A Highly Motivated And Experienced Data Engineer To Join Our Team. The Ideal Candidate Will Have A Passion For Working With Large Datasets And A Strong Desire To Drive Data-Driven Insights And Solutions. Responsibilities: Design And Implement Data Pipelines To Collect, Process, And Store Large Amounts Of Datawork With Stakeholders To Understand Their Data Needs And Design Data Solutions To Meet Those Needscollaborate With Data Scientists And Analysts To Develop And Implement Machine Learning Modelsdevelop And Maintain Data Governance Policies And Proceduresmonitor Data Quality And Performance, And Implement Improvements As Neededtroubleshoot Production Issues And Provide Support As Needed Requirements: 3+ Years Of Experience As A Data Engineerstrong Experience With Data Pipeline And Data Warehousing Technologies Such As Apache Kafka, Apache Spark, And Snowflakeknowledge Of Sql And Nosql Databases Knowledge In Datastaxexperience With Cloud Computing Platforms Such As Aws Or Azurestrong Programming Skills In Python Or Similar Programming Languageexcellent Problem-Solving And Troubleshooting Skillsstrong Verbal And Written Communication Skills If You'Re Passionate About Data Engineering And Eager To Make A Positive Impact, We Want To Hear From You!"
