customer_id,age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,favorite_genre
D2D6B334-A048-454E-A756-1D925A2445Eb,22,Female,Premium,5.22,33,Oceania,Desktop,17.99,0,Credit Card,5,0.15,Documentary
F3246E5B-Ec85-446B-Bcf2-30B15De58D9D,64,Female,Premium,22.92,7,Africa,Desktop,17.99,0,Debit Card,1,2.87,Action
346Ab0C2-F11D-4A08-A0Ef-7694363F3Ae0,61,Male,Basic,3.99,33,South America,Mobile,8.99,1,Paypal,5,0.12,Romance
6E50444C-6C08-423F-B720-847Af215Bd41,37,Female,Standard,0.59,13,Oceania,Tv,13.99,1,Credit Card,3,0.04,Sci-Fi
5E0F5D5F-F7B8-4Ad4-A56F-22B2Bb3C43E4,48,Other,Basic,0.75,55,North America,Laptop,8.99,1,Paypal,5,0.01,Action
A48287Db-3D2E-40A0-A0B8-8675D4589388,58,Female,Basic,3.59,29,Asia,Tv,8.99,1,Paypal,3,0.12,Horror
26622754-7436-4Bf5-Adea-04A292F06216,25,Male,Basic,0.24,43,Asia,Desktop,8.99,1,Debit Card,3,0.01,Romance
Abd4Eaa5-969C-4035-Bd81-B98533442Ae0,51,Other,Basic,25.77,38,South America,Mobile,8.99,0,Paypal,4,0.66,Action
Faf370Da-6Bed-4D99-Aa01-15B0F2868A9E,34,Male,Standard,2.94,43,Oceania,Desktop,13.99,1,Credit Card,2,0.07,Sci-Fi
28B8C898-187C-49Cb-B827-D91Fd93Bec70,62,Male,Premium,20.63,11,Africa,Tv,17.99,0,Paypal,3,1.72,Comedy
049Ec9Ab-B09F-461C-B774-5810Bc5789C9,66,Female,Standard,6.54,7,Africa,Tablet,13.99,0,Paypal,2,0.82,Comedy
18529D93-893A-4903-8289-5Bc00Dfbbbc6,35,Male,Standard,4.7,13,Oceania,Tablet,13.99,1,Crypto,4,0.34,Sci-Fi
1303B7B6-6Ec5-4E7A-Af22-Ea429515357D,64,Female,Premium,0.19,18,Africa,Laptop,17.99,0,Debit Card,5,0.01,Action
654260Fa-24D7-4F03-B32C-F5Ab977A1031,21,Female,Premium,7.72,51,Oceania,Tv,17.99,1,Debit Card,3,0.15,Romance
301E8131-5946-4245-Ba48-2Dc3Fd552Cb8,58,Male,Standard,6.88,22,Asia,Desktop,13.99,0,Crypto,3,0.3,Romance
Ffd7A77D-7608-4Dbc-82D1-C2D4D1D5D132,49,Other,Premium,19.3,19,Oceania,Mobile,17.99,0,Paypal,5,0.97,Horror
B2B3Bbdb-482C-4388-B355-C728F9Da748F,39,Other,Standard,35.7,7,South America,Tv,13.99,0,Crypto,4,4.46,Sci-Fi
1F796607-Be06-4E6A-A102-2Efc78B1Ca16,49,Male,Premium,1.0,40,Asia,Tablet,17.99,1,Gift Card,4,0.02,Documentary
Bfa02557-5441-4042-8137-793C43A422E8,61,Other,Premium,28.65,36,Europe,Laptop,17.99,0,Paypal,5,0.77,Drama
F6907862-A9Fd-4A23-Aae1-6Edbf491D7F1,32,Female,Standard,6.86,49,Africa,Tv,13.99,1,Debit Card,2,0.14,Sci-Fi
5144A8Df-7F6D-4E84-9022-66F39E58Bb68,22,Other,Basic,2.36,27,Oceania,Laptop,8.99,1,Crypto,3,0.08,Action
7B0D81Cd-C249-4D2D-9Cdc-6Ee9D85Ed283,47,Female,Basic,3.84,2,Europe,Mobile,8.99,0,Credit Card,2,1.28,Action
769674Ba-19E5-4A6A-B353-Facf54Fbb6E0,41,Female,Standard,0.11,41,Africa,Mobile,13.99,1,Credit Card,2,0.0,Action
1679B3Fc-718F-4000-8F69-3B9366299E49,65,Male,Basic,6.36,31,Europe,Tablet,8.99,1,Credit Card,4,0.2,Sci-Fi
D88C20B8-C0Af-41E5-8D59-65A345133Fb3,57,Male,Basic,12.3,26,Asia,Tablet,8.99,0,Debit Card,4,0.46,Sci-Fi
E5A8E0B5-5B5E-4613-Acc4-76B38E03F958,42,Other,Premium,8.18,40,Europe,Mobile,17.99,0,Credit Card,5,0.2,Romance
B034D781-E4Ca-4Cfc-B645-E9531Ef2D347,50,Other,Premium,1.05,42,Asia,Laptop,17.99,1,Credit Card,2,0.02,Action
0C07F09F-A442-4A69-A25D-8Af2Df6Af414,38,Other,Standard,6.49,50,Oceania,Tv,13.99,0,Paypal,5,0.13,Romance
916D87C9-3F88-4F0E-98Ee-0F27D8E62B0A,58,Male,Premium,15.91,49,South America,Mobile,17.99,1,Gift Card,1,0.32,Drama
9B6193Ab-B21C-4Cc8-B45D-2Bd11475Efb3,30,Other,Standard,12.85,39,Asia,Tablet,13.99,1,Debit Card,3,0.32,Comedy
14B956Af-Aa78-468C-A20D-Daabae23108D,64,Female,Premium,1.22,56,Asia,Desktop,17.99,1,Crypto,1,0.02,Comedy
6032D0F5-E5C0-49D2-971D-079Db6C358Df,51,Other,Standard,1.96,26,Europe,Tablet,13.99,0,Debit Card,4,0.07,Documentary
D59Ba34E-6680-40F2-Ae1A-14F2D2C88E91,56,Female,Basic,8.3,55,Asia,Tv,8.99,1,Paypal,3,0.15,Comedy
1Ba18211-9C5F-498F-B188-B5B5F58Ff198,48,Male,Standard,7.38,4,South America,Desktop,13.99,0,Credit Card,4,1.48,Horror
7Fc98C2F-C71A-4Af0-B532-7Bb513272815,27,Female,Basic,11.62,50,Asia,Tv,8.99,1,Credit Card,2,0.23,Documentary
C6F3374B-7A7F-4219-B194-F0C989F78Cfc,23,Female,Basic,5.06,36,Europe,Tablet,8.99,1,Debit Card,3,0.14,Comedy
Fcf17Ea1-2E26-45B6-8C64-052A0C84E1A4,69,Other,Premium,3.84,30,Asia,Desktop,17.99,1,Crypto,5,0.12,Documentary
Af2F7A8E-6611-416A-8Cbc-871E3Df33A1B,41,Female,Standard,2.97,46,North America,Tablet,13.99,1,Credit Card,1,0.06,Horror
8329B08A-22C9-41C9-B4A2-Ede2A1407Ca9,65,Female,Standard,8.23,57,Asia,Tv,13.99,1,Crypto,1,0.14,Comedy
E7E2Dc97-77Cb-4657-A75C-7B909B1F473F,20,Male,Premium,12.72,13,Oceania,Mobile,17.99,0,Credit Card,2,0.91,Horror
E96F9Dcb-1D39-48Ea-8C76-83D4526B1D5F,62,Male,Premium,10.76,31,Africa,Desktop,17.99,1,Paypal,1,0.34,Horror
63B76069-9C9C-4030-8501-E9Bd5F70Baac,34,Female,Premium,19.54,10,Asia,Laptop,17.99,0,Debit Card,2,1.78,Sci-Fi
D5494De3-5422-4437-A937-9E9Fc1673B23,58,Male,Premium,26.15,53,South America,Desktop,17.99,0,Credit Card,1,0.48,Romance
965D9Ef5-Fdbf-48E4-A11E-8Fd70B8Dd4A9,35,Female,Premium,3.78,37,Africa,Laptop,17.99,1,Debit Card,5,0.1,Drama
B3E8Ad34-Ade8-4B9E-A72D-1629275399Eb,36,Female,Standard,6.49,21,North America,Laptop,13.99,0,Credit Card,5,0.29,Action
1A417Fbf-866C-4Ff1-Af44-13E90Cbbb9Db,57,Female,Basic,1.76,10,North America,Tablet,8.99,1,Credit Card,4,0.16,Comedy
29495870-356F-4676-9Bf8-F8Ba49204D46,58,Male,Premium,8.43,49,Europe,Tablet,17.99,1,Crypto,1,0.17,Romance
161Da9Aa-5E4F-427E-A647-Bc015A469252,54,Male,Basic,4.85,37,Africa,Tablet,8.99,1,Credit Card,4,0.13,Comedy
93C00B2A-B12A-4729-978A-1856748Fec65,22,Other,Standard,14.04,19,North America,Mobile,13.99,0,Gift Card,2,0.7,Sci-Fi
D3Bfe52C-7F6A-4E4A-B895-A3210B84D94D,43,Male,Premium,19.59,25,Africa,Tablet,17.99,0,Credit Card,1,0.75,Drama
99D5Bb9E-B3Ce-4E56-A8D2-493Bed4864E1,21,Other,Standard,0.06,13,Oceania,Desktop,13.99,0,Paypal,5,0.0,Drama
4E3Cbc2A-8C21-4845-932B-Bd5Bbb02E10B,53,Female,Standard,26.91,19,North America,Tablet,13.99,0,Debit Card,2,1.35,Action
1C1C5145-Fd13-4C0E-9A45-E18E9Ebb6A07,36,Male,Standard,1.36,58,North America,Desktop,13.99,1,Credit Card,5,0.02,Documentary
9E153932-2F33-4F32-Ac2D-279F5C5Ffaab,37,Female,Premium,7.53,48,Asia,Desktop,17.99,1,Paypal,3,0.15,Documentary
A2860E45-9812-4952-8865-2C9113Baae8D,44,Female,Standard,62.82,44,Africa,Desktop,13.99,0,Credit Card,4,1.4,Sci-Fi
Eb9Ffc1D-90Cf-41Bb-B18E-B118D745B184,33,Female,Premium,2.08,7,North America,Tv,17.99,0,Debit Card,4,0.26,Romance
F3D58E2F-B78F-4Df7-8455-58Ecd328798D,32,Male,Basic,10.13,8,Oceania,Tablet,8.99,0,Credit Card,5,1.13,Horror
Ed233136-D1C6-4E17-8Ea3-64Ec10D8F882,23,Female,Basic,11.07,47,Europe,Laptop,8.99,1,Crypto,4,0.23,Action
065Fa014-3A3E-4D9A-A54F-60F91Fae5820,61,Male,Premium,4.67,43,South America,Tv,17.99,1,Crypto,4,0.11,Romance
B942A90E-E80A-4079-94Cf-B6657F127De4,33,Male,Premium,17.72,5,North America,Laptop,17.99,0,Credit Card,5,2.95,Romance
Bf57159A-63C5-479A-B4C8-Ced4A60E2D2D,41,Female,Premium,6.01,36,North America,Tablet,17.99,0,Debit Card,4,0.16,Action
Ebdbba9B-B3C9-4074-B02D-4Ee57B51F8F6,23,Female,Standard,14.92,13,North America,Tv,13.99,0,Gift Card,2,1.07,Documentary
E433A731-5370-4D70-8852-A81C478D4483,67,Female,Basic,8.28,51,Africa,Laptop,8.99,1,Gift Card,2,0.16,Comedy
3D0Ef301-6769-46Fc-B331-Ce295Cd74E80,59,Other,Basic,4.96,51,South America,Mobile,8.99,1,Paypal,1,0.1,Comedy
F71Aec52-Ab1E-4Dcf-A184-69646Fe45F56,50,Other,Basic,1.11,44,North America,Laptop,8.99,1,Paypal,5,0.02,Romance
303E5D95-809B-4Bf4-92Ac-6E5F2Cc59Ba8,22,Other,Premium,0.85,26,Oceania,Tv,17.99,1,Debit Card,3,0.03,Comedy
412C7E89-3176-4918-9264-Dd82Be8010F5,65,Female,Basic,1.85,34,Asia,Tv,8.99,1,Paypal,2,0.05,Romance
1A681A1B-25E5-4De8-837D-0Cf7D69B7A21,70,Male,Premium,8.29,13,North America,Mobile,17.99,0,Gift Card,1,0.59,Comedy
3C7Bdc9D-9591-4914-8Ba0-50080Fe98B08,39,Female,Basic,13.15,13,Asia,Tv,8.99,0,Gift Card,2,0.94,Horror
8Bd100A3-8559-404B-Bdd6-Ddaa029B6C70,59,Other,Standard,3.7,22,Europe,Tablet,13.99,1,Gift Card,3,0.16,Comedy
E4B24812-Efbd-4593-9D9C-00B531D763C4,58,Female,Basic,5.08,48,Asia,Tv,8.99,1,Paypal,5,0.1,Documentary
803Da581-3136-49B8-8Fcc-7A3B32964C21,56,Female,Basic,23.72,13,South America,Mobile,8.99,0,Debit Card,1,1.69,Comedy
F3C0Fef7-E0E2-4559-9541-63D4D6C943Ce,46,Female,Standard,13.81,13,Oceania,Tv,13.99,0,Credit Card,1,0.99,Action
5Fc305D7-0598-4114-Bd7D-E523Aa1Befc9,19,Female,Standard,6.51,51,Asia,Tablet,13.99,1,Crypto,1,0.13,Comedy
E43Fd57A-Efec-41D1-93Be-Ef8Bb0E913Be,38,Male,Standard,6.68,15,Oceania,Mobile,13.99,0,Credit Card,1,0.42,Drama
96Cd4E09-7D3A-44Ac-8895-3E579B483E67,24,Other,Premium,18.05,41,Africa,Mobile,17.99,0,Credit Card,5,0.43,Romance
9B84C381-8A4E-425E-82D6-E4574Ce7Eaef,63,Female,Premium,26.19,34,Africa,Laptop,17.99,0,Crypto,1,0.75,Sci-Fi
Ae61Debd-11D7-4E74-90B0-5058E273C518,49,Other,Premium,8.48,10,North America,Laptop,17.99,0,Paypal,1,0.77,Horror
027D0683-397F-4764-B23B-26C0Baa7Dd31,56,Male,Premium,14.15,44,Africa,Mobile,17.99,1,Crypto,3,0.31,Horror
69Fce7D7-873C-4A8C-9E16-31B51F8A5B89,55,Female,Premium,2.01,24,North America,Tablet,17.99,1,Debit Card,3,0.08,Sci-Fi
B51E3Fd6-B485-4Fb4-8F4D-7308E8F8637F,46,Male,Premium,0.48,36,Asia,Tv,17.99,1,Gift Card,5,0.01,Romance
F542341A-C266-4E89-A629-A1Bd8Ea7B663,18,Other,Basic,3.17,0,Asia,Laptop,8.99,1,Credit Card,1,3.17,Action
A0Aa33E6-8D16-4270-8Fff-50888Fca0Dcf,28,Male,Premium,8.75,46,Asia,Desktop,17.99,1,Credit Card,3,0.19,Comedy
B92F9947-8Cc5-4C19-A6E2-92166D3183A6,35,Female,Premium,9.17,43,Asia,Mobile,17.99,1,Crypto,3,0.21,Drama
20610703-F205-4E18-8F71-B06869A773D9,43,Male,Standard,0.83,13,South America,Tv,13.99,1,Paypal,3,0.06,Documentary
27Ad2E65-11C8-44Ef-B468-C1B5A271B2D6,37,Other,Basic,3.68,45,Africa,Laptop,8.99,1,Credit Card,3,0.08,Sci-Fi
9Eee1Bd0-7E98-411B-8970-2Fe112D7Ebec,62,Male,Premium,10.33,3,Africa,Desktop,17.99,0,Crypto,2,2.58,Documentary
43F062Ac-2Abc-4849-B273-Eee6C1D03926,46,Female,Basic,12.12,41,South America,Tablet,8.99,1,Debit Card,2,0.29,Drama
80Bdb6A9-Af1D-4Bf8-Bdd6-D44D23361Ec7,34,Female,Basic,28.06,33,Oceania,Tv,8.99,0,Paypal,4,0.83,Documentary
4B561De5-67Ca-4D0C-8E49-Ec97Fa83626A,21,Male,Premium,16.09,2,North America,Tablet,17.99,0,Crypto,4,5.36,Sci-Fi
Ae401F97-F477-4B59-835C-80Aba1166E34,61,Female,Premium,55.13,59,Asia,Tablet,17.99,0,Debit Card,1,0.92,Horror
31A4140A-C4Fb-42C7-8854-4C24C438D18E,48,Other,Premium,17.24,53,Oceania,Mobile,17.99,0,Debit Card,5,0.32,Documentary
Ce3Fbd40-95B0-45E9-B263-3C8Ec20036C0,23,Other,Basic,2.91,40,Oceania,Tablet,8.99,1,Paypal,3,0.07,Drama
B7738Cff-10Aa-4E6F-9Fef-E9Fcf917D1C4,57,Female,Standard,3.05,26,North America,Tv,13.99,1,Paypal,2,0.11,Sci-Fi
57F1D116-Ea1E-43Db-93E6-4A9324378Aa1,30,Male,Premium,5.43,56,Africa,Tv,17.99,1,Gift Card,4,0.1,Documentary
0Ca91C24-0Ea5-4885-8Ae4-665754C4A464,25,Other,Premium,2.51,18,Asia,Tv,17.99,0,Paypal,5,0.13,Sci-Fi
C98976Dd-6Fef-4649-Bf60-100427Cfa861,32,Female,Basic,7.17,3,Asia,Tablet,8.99,0,Debit Card,5,1.79,Horror
Bf4Af9Cd-1B68-481C-96Aa-D569Dc62852D,29,Female,Basic,10.64,36,Europe,Tablet,8.99,1,Paypal,1,0.29,Action
13480445-Fc86-4991-89E5-Ab251055352D,56,Male,Standard,12.06,26,South America,Laptop,13.99,0,Debit Card,1,0.45,Horror
D0A6Eca4-Bb35-4Ab4-A281-9A5427Cd35Af,57,Female,Standard,28.5,23,South America,Desktop,13.99,0,Gift Card,3,1.19,Documentary
1A2E23E5-B228-4E47-B7Cc-0Ae914646Afd,23,Female,Basic,11.25,24,Asia,Desktop,8.99,0,Crypto,5,0.45,Comedy
6F635592-2A83-4D81-Bfc8-1Bc88A9A26A2,38,Other,Basic,1.13,41,Asia,Desktop,8.99,1,Crypto,2,0.03,Comedy
3Ba1272D-37F8-45Eb-89D8-9A1Dfbc113Dc,62,Male,Basic,12.33,47,South America,Desktop,8.99,1,Gift Card,1,0.26,Action
7Ae87F0B-Ec48-4A45-9947-Aadbd421A2D8,51,Male,Standard,8.43,37,South America,Mobile,13.99,1,Debit Card,1,0.22,Documentary
D074446A-701B-4B52-8A63-790Ae3D922B0,54,Other,Standard,3.36,50,Africa,Laptop,13.99,1,Gift Card,5,0.07,Romance
D1957Af6-689C-4010-81Fd-Fd8590Ba41B6,33,Female,Basic,11.36,51,Europe,Desktop,8.99,1,Paypal,1,0.22,Drama
663438B8-2E83-49B7-8Ca1-F4E8D89Fa67F,54,Female,Premium,2.08,12,Africa,Mobile,17.99,0,Debit Card,5,0.16,Action
017De893-5Eca-4Abb-A6Fb-235Bf52E1183,38,Male,Premium,3.49,26,Asia,Tv,17.99,0,Credit Card,5,0.13,Action
Bb58Fe93-E0B2-4946-B2F9-F150F203A485,24,Other,Basic,17.56,10,Oceania,Mobile,8.99,0,Gift Card,5,1.6,Action
82Ce0B3D-F1D9-4A0F-92Cf-Cef581133E3F,44,Male,Standard,2.28,59,Asia,Laptop,13.99,1,Crypto,2,0.04,Comedy
F1F1260D-5360-470D-9818-505F8Db68230,37,Male,Standard,28.57,4,Europe,Mobile,13.99,0,Credit Card,2,5.71,Horror
2Fe5Ac5C-459B-49F1-A673-398B1Db9B72E,64,Male,Standard,22.89,50,Africa,Laptop,13.99,0,Crypto,3,0.45,Action
Ebf85Bd7-B3B1-4299-9D0F-E32E7Fc3Cd4A,41,Female,Premium,14.17,19,North America,Tablet,17.99,0,Gift Card,3,0.71,Action
7864A64D-B304-4501-84Ea-Cfd022C2F1Bc,25,Other,Standard,0.9,27,North America,Mobile,13.99,1,Paypal,3,0.03,Horror
E6B3368D-95D8-445D-Bf7E-102D660F0C57,65,Female,Standard,17.31,37,Africa,Mobile,13.99,1,Paypal,1,0.46,Drama
3944F950-85D8-4Cb2-Bedb-09Ce9Cbed09C,39,Female,Premium,3.69,26,Asia,Tablet,17.99,1,Crypto,5,0.14,Documentary
9Bae5E8D-359C-48C6-Ad6F-C791395832E2,69,Male,Standard,42.32,48,Oceania,Tv,13.99,0,Gift Card,3,0.86,Action
A24Bb748-6Eb6-4841-94A9-Bf532Feac6E6,61,Other,Premium,31.47,52,Europe,Desktop,17.99,0,Debit Card,5,0.59,Documentary
Ead6Bbc7-1708-4702-99D6-95F30Ea755Bb,59,Male,Standard,16.35,1,Asia,Tv,13.99,0,Paypal,3,8.18,Action
A2794C07-A79C-43A9-Ba77-Bcbc4Cfb17Ef,26,Other,Standard,1.24,56,Asia,Tv,13.99,1,Debit Card,1,0.02,Sci-Fi
D9Fc180D-06Dc-4976-B536-F86B54C3006F,36,Other,Premium,2.98,60,South America,Mobile,17.99,1,Debit Card,4,0.05,Drama
B80F6489-78A5-440F-8084-6Db353891Aeb,42,Female,Basic,1.85,6,Africa,Laptop,8.99,1,Crypto,5,0.26,Horror
4Fc4E447-3B9A-4414-Aed8-894D34103034,45,Female,Standard,1.77,11,Africa,Mobile,13.99,1,Paypal,3,0.15,Romance
83Bad4Fe-Fb54-4501-8Bfc-0B1F728B523E,66,Other,Premium,0.42,28,North America,Tv,17.99,1,Crypto,5,0.01,Drama
00Ce9289-E055-4962-Ad61-110Ce7D37Ff4,64,Female,Basic,5.7,9,North America,Desktop,8.99,0,Credit Card,1,0.57,Comedy
9Ac104Ea-5967-4A62-8F82-3A14E82Ecde0,54,Other,Basic,0.51,11,South America,Tablet,8.99,1,Paypal,5,0.04,Documentary
5055574D-E03A-4409-8940-5Aa540F8C7B1,69,Male,Basic,3.45,26,North America,Mobile,8.99,1,Debit Card,3,0.13,Drama
886Ecf0D-E049-42B3-Bb10-C2E7993A5682,53,Male,Basic,6.45,6,South America,Mobile,8.99,0,Credit Card,5,0.92,Documentary
2A8B672E-C40E-4884-A460-33C3A34A315E,31,Other,Basic,5.16,41,Europe,Mobile,8.99,1,Debit Card,2,0.12,Romance
A0E1Dbff-Bcc6-41C4-97F6-1A3A032B39F4,27,Male,Basic,1.41,0,North America,Tablet,8.99,0,Debit Card,5,1.41,Action
90E19Cd2-Bb3B-4Fd6-Bec6-Db40Cf203781,64,Male,Premium,0.52,20,Europe,Tablet,17.99,1,Credit Card,2,0.02,Sci-Fi
Cb532B75-Eac0-49C2-898E-6F86E94Cd9Ee,59,Female,Standard,6.25,56,Africa,Desktop,13.99,0,Debit Card,4,0.11,Romance
A8013C09-772B-450F-9E42-403Cdabc7B2D,31,Female,Standard,8.58,16,South America,Laptop,13.99,0,Credit Card,2,0.5,Drama
2F313767-Ac03-459D-9300-05962C229980,39,Male,Premium,9.78,54,Africa,Desktop,17.99,0,Credit Card,4,0.18,Romance
5294D27C-A856-43Bb-A560-05Cd5D08B939,27,Other,Basic,0.14,57,North America,Laptop,8.99,1,Debit Card,5,0.0,Drama
673C0432-05Df-4C54-98Bb-2Cf25801Fc96,69,Male,Premium,7.95,59,North America,Mobile,17.99,1,Crypto,2,0.13,Documentary
F749E2C8-E004-479B-B690-6A89Ef434Ddb,30,Other,Basic,14.86,55,Oceania,Desktop,8.99,1,Debit Card,2,0.27,Documentary
05Ec7918-Ccd6-4042-9577-99Ccf86B3031,43,Other,Standard,4.09,7,Europe,Tv,13.99,0,Gift Card,5,0.51,Documentary
64A172B5-1F6B-4618-Aeb1-50Fef19Ae22F,66,Female,Basic,1.29,44,Oceania,Tablet,8.99,1,Paypal,3,0.03,Romance
06Ca1B4C-5275-4Cf2-B1E3-44955C49C0Aa,31,Other,Standard,2.44,17,South America,Tv,13.99,1,Credit Card,3,0.14,Sci-Fi
64B4C226-5693-4B0C-A064-E5E7567Ef883,36,Male,Premium,6.16,53,Europe,Mobile,17.99,0,Credit Card,4,0.11,Sci-Fi
5A4745Cf-5727-463F-A722-07Eaf6B09Ee6,60,Other,Premium,15.16,45,Europe,Laptop,17.99,1,Credit Card,2,0.33,Documentary
Cfea570A-88D4-4F81-88Ae-D89496Ed6C87,32,Male,Standard,7.57,18,Africa,Tablet,13.99,0,Crypto,5,0.4,Comedy
0Be77627-7C87-403B-9Aa1-35591B045Fba,50,Other,Premium,27.56,44,Africa,Tv,17.99,0,Gift Card,4,0.61,Comedy
D50C7902-2F7E-4Db5-B315-Db3E9F0C2496,37,Other,Basic,3.17,46,Africa,Mobile,8.99,1,Paypal,1,0.07,Drama
344C5424-1D19-4Abe-9252-A8Ca71Cf5Aca,20,Male,Premium,36.39,49,South America,Tv,17.99,0,Debit Card,4,0.73,Comedy
8E927D87-D1C2-4694-8Abb-Afc222021Faa,65,Female,Basic,2.99,54,South America,Laptop,8.99,1,Crypto,1,0.05,Drama
44C26F24-Daef-4B15-Bed0-Ec68547F0413,50,Other,Premium,1.04,51,Africa,Tablet,17.99,1,Credit Card,1,0.02,Documentary
22F875B0-1894-46A3-B73C-E077Fa665873,48,Male,Standard,6.52,25,Asia,Mobile,13.99,0,Gift Card,2,0.25,Sci-Fi
606E1Bbd-36D5-45A1-9932-Cf5Aa3484E5C,40,Male,Standard,3.11,51,Oceania,Tablet,13.99,1,Gift Card,5,0.06,Drama
C69E8C4A-8081-46Ab-9482-0147501A5603,51,Male,Premium,9.77,29,Asia,Tv,17.99,0,Crypto,3,0.33,Drama
B312C59E-92Cd-4B0A-9Baa-D6477C72A8A5,23,Female,Basic,4.27,23,North America,Tv,8.99,1,Debit Card,1,0.18,Sci-Fi
B9616946-7D01-4C68-Ac7D-B7Dcd62Fb6Ad,48,Other,Basic,22.19,34,South America,Mobile,8.99,0,Credit Card,2,0.63,Romance
D019D181-62Ae-4042-80Fc-61C843545Bcd,21,Female,Standard,6.43,39,Africa,Mobile,13.99,0,Credit Card,5,0.16,Horror
Cd2B2235-3612-4D81-B143-1A3Af5884238,62,Male,Premium,2.15,42,Europe,Laptop,17.99,1,Credit Card,2,0.05,Comedy
F78F708E-Fc00-4C1D-823B-8798F10C8B83,19,Male,Premium,9.32,0,Oceania,Desktop,17.99,0,Debit Card,2,9.32,Documentary
4C1A5Dd9-A2D2-46F0-870E-A6142Afbb3A9,55,Other,Standard,47.76,39,Oceania,Desktop,13.99,0,Debit Card,2,1.19,Horror
4Dc3204A-1C4F-4Afd-9597-9Dc4E9166Bd9,27,Other,Standard,5.08,25,Asia,Tablet,13.99,0,Gift Card,1,0.2,Romance
054D48D4-E95F-4Bb8-A4Cb-E1Bd7C448Dbc,42,Male,Standard,4.79,58,South America,Tv,13.99,1,Credit Card,3,0.08,Sci-Fi
B0Fde5Ba-8A38-45Ee-B7Fb-6C35851E8975,56,Other,Standard,4.09,56,Europe,Tv,13.99,1,Paypal,3,0.07,Romance
C4A05Da1-D840-47Cf-Baf8-D8F4005A4928,42,Other,Basic,5.46,41,Asia,Laptop,8.99,1,Debit Card,3,0.13,Action
Caaa5Ce7-686C-4498-Add9-565Eb0493C6D,59,Other,Standard,11.65,44,Asia,Mobile,13.99,1,Crypto,1,0.26,Romance
9829890A-3880-439C-A2B4-80Afeb217997,22,Male,Standard,1.41,28,South America,Laptop,13.99,1,Gift Card,4,0.05,Sci-Fi
3C07805F-4275-40C9-Ac26-921Ea46824E8,42,Other,Standard,3.69,45,Africa,Tablet,13.99,1,Gift Card,2,0.08,Horror
30F6A1Ee-33D7-4A8A-A6Cb-82C3Aa6A16Ae,31,Male,Basic,10.99,33,Asia,Laptop,8.99,1,Credit Card,3,0.32,Sci-Fi
59Adee7E-D7D6-4C22-B62C-1B42311F77A2,67,Female,Premium,2.92,38,Oceania,Desktop,17.99,1,Gift Card,5,0.07,Action
Bd4Aab1A-8302-4E08-A648-A63609Db66Df,18,Male,Basic,12.68,18,Europe,Tv,8.99,0,Debit Card,3,0.67,Drama
11373011-9E1B-41F4-Ab76-15Ee1C916105,25,Female,Basic,1.91,18,Africa,Desktop,8.99,1,Crypto,3,0.1,Documentary
E9087E86-8089-43Bc-Be36-A876Aeb5Ceb6,24,Male,Standard,5.37,2,North America,Tv,13.99,0,Gift Card,2,1.79,Comedy
0Ad6Fe46-9B24-46Fc-9698-7001Aa3C071B,64,Male,Standard,0.31,52,Europe,Desktop,13.99,1,Debit Card,1,0.01,Comedy
2F8C9D54-7C13-4902-Bc95-Dca665D28276,66,Male,Basic,27.65,12,Europe,Laptop,8.99,0,Debit Card,1,2.13,Sci-Fi
3Ee5C136-2055-4E39-A9B9-46Da20B123A7,39,Male,Premium,7.45,24,Africa,Mobile,17.99,0,Debit Card,1,0.3,Sci-Fi
9274Feb4-B477-492E-8Ebe-8E6A3466Bbdf,30,Male,Basic,5.73,41,Oceania,Laptop,8.99,1,Gift Card,3,0.14,Romance
7Bb73Ff8-9Bb9-4F6D-866F-240F38Cc21Ee,52,Female,Standard,31.15,57,Europe,Tv,13.99,0,Paypal,5,0.54,Horror
09676128-1363-46D4-8E65-Fb15Aab4502C,19,Other,Premium,8.11,56,North America,Laptop,17.99,0,Paypal,5,0.14,Horror
3117Ae22-8768-4682-B37C-F6788Ee60Ace,47,Male,Premium,7.02,44,North America,Desktop,17.99,1,Gift Card,5,0.16,Action
E5697B4F-3B1F-40D0-A27F-Ffbe199Aa1Fa,40,Female,Standard,9.36,27,Asia,Laptop,13.99,0,Debit Card,3,0.33,Horror
1829Ac6C-Bf86-4Add-93Af-Ef3534A06C28,30,Male,Standard,9.7,37,North America,Mobile,13.99,1,Crypto,1,0.26,Action
7D44B140-388B-45E7-90Be-3989F2C186Ef,24,Other,Basic,15.34,43,Europe,Desktop,8.99,1,Crypto,3,0.35,Comedy
7F720Eb2-A80F-4B4D-8Daf-1F6829E1E9Ae,44,Male,Premium,1.68,16,Oceania,Desktop,17.99,1,Debit Card,2,0.1,Drama
A854B579-3D98-44Fb-9D45-00Ab83F24A6F,36,Female,Standard,3.88,41,South America,Laptop,13.99,1,Paypal,4,0.09,Horror
C614659A-26Da-476A-864B-718733Fe9Da3,41,Female,Premium,10.47,37,Asia,Tv,17.99,0,Debit Card,4,0.28,Sci-Fi
948Ce2Cb-69D0-44E8-82D3-77E8E7E8Faef,19,Male,Standard,8.32,2,Asia,Laptop,13.99,0,Paypal,2,2.77,Horror
